768,10.904
769,10.906
770,10.907
771,10.903
772,10.903
773,10.898
774,10.907
775,10.903
776,10.900
777,10.900
778,10.897
779,10.897
780,10.901
781,10.902
782,10.897
783,10.900
784,10.900
785,10.901
786,10.899
787,10.902
788,10.892
789,10.897
790,10.895
791,10.893
792,10.893
793,10.893
794,10.893
795,10.895
796,10.891
797,10.891
798,10.893
799,10.892
800,10.892
801,10.897
802,10.888
803,10.892
804,10.892
805,10.890
806,10.888
807,10.891
808,10.889
809,10.890
810,10.891
811,10.890
812,10.891
813,10.887
814,10.889
815,10.889
816,10.886
817,10.888
818,10.888
819,10.886
820,10.890
821,10.890
822,10.888
823,10.887
824,10.882
825,10.885
826,10.885
827,10.882
828,10.886
829,10.888
830,10.878
831,10.884
832,10.882
833,10.883
834,10.886
835,10.877
836,10.881
837,10.883
838,10.875
839,10.879
840,10.881
841,10.878
842,10.877
843,10.874
844,10.876
845,10.878
846,10.876
847,10.877
848,10.878
849,10.873
850,10.881
851,10.873
852,10.879
853,10.878
854,10.874
855,10.875
856,10.870
857,10.870
858,10.874
859,10.874
860,10.872
861,10.873
862,10.866
863,10.873
864,10.874
865,10.873
866,10.873
867,10.873
868,10.875
869,10.867
870,10.866
871,10.865
872,10.867
873,10.867
874,10.872
875,10.861
876,10.871
877,10.873
878,10.863
879,10.866
880,10.866
881,10.866
882,10.865
883,10.861
884,10.861
885,10.864
886,10.867
887,10.859
888,10.861
889,10.864
890,10.860
891,10.861
892,10.862
893,10.864
894,10.855
895,10.861
896,10.859
897,10.855
898,10.858
899,10.859
900,10.858
901,10.862
902,10.855
903,10.857
904,10.853
905,10.856
906,10.858
907,10.854
908,10.863
909,10.852
910,10.857
911,10.856
912,10.853
913,10.848
914,10.857
915,10.853
916,10.848
917,10.852
918,10.848
919,10.851
920,10.849
921,10.855
922,10.843
923,10.848
924,10.846
925,10.844
926,10.847
927,10.847
928,10.849
929,10.848
930,10.843
931,10.841
932,10.844
933,10.848
934,10.843
935,10.845
936,10.845
937,10.841
938,10.848
939,10.840
940,10.845
941,10.846
942,10.839
943,10.837
944,10.839
945,10.836
946,10.841
947,10.836
948,10.841
949,10.837
950,10.840
951,10.840
952,10.832
953,10.837
954,10.836
955,10.839
956,10.832
957,10.835
958,10.839
959,10.837
960,10.833
961,10.833
962,10.835
963,10.838
964,10.830
965,10.834
966,10.834
967,10.832
968,10.828
969,10.832
970,10.834
971,10.837
972,10.834
973,10.833
974,10.834
975,10.832
976,10.832
977,10.834
978,10.835
979,10.831
980,10.829
981,10.829
982,10.826
983,10.829
984,10.828
985,10.837
986,10.829
987,10.832
988,10.823
989,10.828
990,10.828
991,10.828
992,10.826
993,10.827
994,10.831
995,10.825
996,10.828
997,10.824
998,10.827
999,10.818
1000,10.825
1001,10.819
1002,10.825
1003,10.818
1004,10.821
1005,10.820
1006,10.821
1007,10.818
1008,10.823
1009,10.822
1010,10.819
1011,10.818
1012,10.822
1013,10.822
1014,10.826
1015,10.814
1016,10.825
1017,10.812
1018,10.822
1019,10.813
1020,10.822
1021,10.817
1022,10.817
1023,10.823
1024,10.820
1025,10.810
1026,10.820
1027,10.818
1028,10.815
1029,10.808
1030,10.812
1031,10.818
1032,10.815
1033,10.820
1034,10.810
1035,10.815
1036,10.815
1037,10.807
1038,10.812
1039,10.813
1040,10.813
1041,10.810
1042,10.818
1043,10.820
1044,10.813
1045,10.814
1046,10.806
1047,10.807
1048,10.805
1049,10.811
1050,10.812
1051,10.810
1052,10.808
1053,10.811
1054,10.807
1055,10.810
1056,10.800
1057,10.800
1058,10.805
1059,10.803
1060,10.807
1061,10.806
1062,10.812
1063,10.806
1064,10.804
1065,10.806
1066,10.798
1067,10.802
1068,10.805
1069,10.800
1070,10.809
1071,10.804
1072,10.798
1073,10.806
1074,10.802
1075,10.796
1076,10.804
1077,10.801
1078,10.804
1079,10.801
1080,10.800
1081,10.798
1082,10.797
1083,10.810
1084,10.842
1085,12.079
1086,11.021
1087,10.962
1088,10.985
1089,10.860
1090,10.882
1091,10.881
1092,10.882
1093,10.860
1094,10.856
1095,10.858
1096,10.867
1097,10.864
1098,10.872
1099,10.864
1100,10.868
1101,10.864
1102,10.867
1103,10.863
1104,10.863
1105,10.866
1106,10.869
1107,10.861
1108,10.867
1109,10.864
1110,10.861
1111,10.865
1112,10.860
1113,10.860
1114,10.864
1115,10.859
1116,10.855
1117,10.856
1118,10.857
1119,10.859
1120,10.860
1121,10.858
1122,10.856
1123,10.856
1124,10.856
1125,10.860
1126,10.855
1127,10.848
1128,10.848
1129,10.852
1130,10.848
1131,10.853
1132,10.853
1133,10.849
1134,10.852
1135,10.844
1136,10.847
1137,10.843
1138,10.845
1139,10.848
1140,10.847
1141,10.842
1142,10.840
1143,10.846
1144,10.843
1145,10.845
1146,10.837
1147,10.843
1148,10.843
1149,10.844
1150,10.845
1151,10.842
1152,10.842
1153,10.847
1154,10.840
1155,10.841
1156,10.834
1157,10.840
1158,10.843
1159,10.838
1160,10.841
1161,10.834
1162,10.837
1163,10.837
1164,10.833
1165,10.843
1166,10.831
1167,10.832
1168,10.834
1169,10.836
1170,10.831
1171,10.836
1172,10.838
1173,10.836
1174,10.830
1175,10.825
1176,10.830
1177,10.833
1178,10.830
1179,10.832
1180,10.832
1181,10.833
1182,10.832
1183,10.833
1184,10.830
1185,10.827
1186,10.822
1187,10.826
1188,10.825
1189,10.825
1190,10.835
1191,10.826
1192,10.821
1193,10.832
1194,10.825
1195,10.824
1196,10.819
1197,10.822
1198,10.828
1199,10.826
1200,10.817
1201,10.819
1202,10.829
1203,10.823
1204,10.819
1205,10.821
1206,10.822
1207,10.822
1208,10.825
1209,10.823
1210,10.818
1211,10.822
1212,10.819
1213,10.823
1214,10.823
1215,10.826
1216,10.819
1217,10.818
1218,10.819
1219,10.822
1220,10.817
1221,10.821
1222,10.822
1223,10.822
1224,10.815
1225,10.820
1226,10.816
1227,10.818
1228,10.821
1229,10.812
1230,10.822
1231,10.810
1232,10.817
1233,10.814
1234,10.817
1235,10.813
1236,10.814
1237,10.813
1238,10.818
1239,10.811
1240,10.818
1241,10.814
1242,10.815
1243,10.812
1244,10.807
1245,10.813
1246,10.808
1247,10.822
1248,10.814
1249,10.817
1250,10.814
1251,10.818
1252,10.815
1253,10.813
1254,10.815
1255,10.813
1256,10.812
1257,10.813
1258,10.810
1259,10.804
1260,10.804
1261,10.808
1262,10.811
1263,10.810
1264,10.810
1265,10.806
1266,10.816
1267,10.812
1268,10.815
1269,10.810
1270,10.811
1271,10.808
1272,10.810
1273,10.812
1274,10.804
1275,10.808
1276,10.811
1277,10.810
1278,10.806
1279,10.810
1280,10.809
1281,10.811
1282,10.802
1283,10.802
1284,10.800
1285,10.805
1286,10.810
1287,10.802
1288,10.805
1289,10.807
1290,10.807
1291,10.808
1292,10.811
1293,10.804
1294,10.806
1295,10.797
1296,10.805
1297,10.796
1298,10.797
1299,10.811
1300,10.804
1301,10.805
1302,10.802
1303,10.800
1304,10.807
1305,10.796
1306,10.800
1307,10.799
1308,10.804
1309,10.799
1310,10.800
1311,10.800
1312,10.801
1313,10.810
1314,10.801
1315,10.796
1316,10.798
1317,10.800
1318,10.806
1319,10.801
1320,10.800
1321,10.800
1322,10.803
1323,10.805
1324,10.797
1325,10.808
1326,10.798
1327,10.799
1328,10.802
1329,10.804
1330,10.796
1331,10.796
1332,10.798
1333,10.800
1334,10.798
1335,10.793
1336,10.801
1337,10.800
1338,10.802
1339,10.799
1340,10.792
1341,10.799
1342,10.800
1343,10.799
1344,10.790
1345,10.802
1346,10.797
1347,10.792
1348,10.800
1349,10.794
1350,10.802
1351,10.799
1352,10.791
1353,10.796
1354,10.802
1355,10.795
1356,10.792
1357,10.797
1358,10.793
1359,10.799
1360,10.796
1361,10.793
1362,10.795
1363,10.789
1364,10.798
1365,10.798
1366,10.789
1367,10.801
1368,10.792
1369,10.798
1370,10.793
1371,10.793
1372,10.794
1373,10.794
1374,10.796
1375,10.788
1376,10.796
1377,10.799
1378,10.790
1379,10.794
1380,10.793
1381,10.795
1382,10.797
1383,10.794
1384,10.795
1385,10.789
1386,10.792
1387,10.797
1388,10.792
1389,10.789
1390,10.797
1391,10.793
1392,10.793
1393,10.792
1394,10.786
1395,10.795
1396,10.791
1397,10.799
1398,10.795
1399,10.789
1400,10.793
1401,10.785
1402,10.796
1403,10.793
1404,10.784
1405,10.783
1406,10.787
1407,10.795
1408,10.793
1409,10.794
1410,10.791
1411,10.787
1412,10.799
1413,10.783
1414,10.792
1415,10.788
1416,10.790
1417,10.788
1418,10.794
1419,10.790
1420,10.783
1421,10.792
1422,10.789
1423,10.788
1424,10.786
1425,10.784
1426,10.788
1427,10.793
1428,10.789
1429,10.789
1430,10.792
1431,10.794
1432,10.797
1433,10.792
1434,10.787
1435,10.789
1436,10.790
1437,10.789
1438,10.791
1439,10.790
1440,10.790
1441,10.790
1442,10.783
1443,10.791
1444,10.787
1445,10.784
1446,10.786
1447,10.798
1448,10.786
1449,10.784
1450,10.785
1451,10.784
1452,10.785
1453,10.781
1454,10.793
1455,10.794
1456,10.789
1457,10.782
1458,10.788
1459,10.788
1460,10.790
1461,10.785
1462,10.791
1463,10.786
1464,10.781
1465,10.789
1466,10.789
1467,10.790
1468,10.785
1469,10.781
1470,10.791
1471,10.796
1472,10.793
1473,10.789
1474,10.779
1475,10.793
1476,10.782
1477,10.787
1478,10.780
1479,10.787
1480,10.785
1481,10.787
1482,10.794
1483,10.786
1484,10.778
1485,10.784
1486,10.782
1487,10.782
1488,10.787
1489,10.782
1490,10.783
1491,10.778
1492,10.781
1493,10.784
1494,10.776
1495,10.785
1496,10.786
1497,10.783
1498,10.777
1499,10.789
1500,10.776
1501,10.783
